condition	vocab_id	code	description
thromboembolic	CTV3	XaQHyYatVJ	Deep vein thrombosis enhanced services administration stage 3 service level
thromboembolic	CTV3	F05..Y00Eg	Phlebitis and thrombophlebitis of intracranial sinuses
thromboembolic	CTV3	F050.Y20Le	Embolism of central nervous system venous sinus
thromboembolic	CTV3	F0500Y20Lf	Embolism cavernous sinus
thromboembolic	CTV3	F0501Y20Lg	Embolism superior longitudinal sinus
thromboembolic	CTV3	F0503Y20Li	Embolism transverse sinus
thromboembolic	CTV3	F051.Y00eN	Cerebral venous sinus thrombosis
thromboembolic	CTV3	F0510Y00eT	Cerebral venous thrombosis of cavernous sinus
thromboembolic	CTV3	F0511Y00eP	Thrombosis of superior longitudinal sinus
thromboembolic	CTV3	F0512Y00eU	Cerebral venous thrombosis of lateral sinus
thromboembolic	CTV3	F0513YM0kS	Thrombosis transverse sinus
thromboembolic	CTV3	F051zY00eO	Thrombosis of central nervous system venous sinus NOS
thromboembolic	CTV3	F053.Y00Eh	Thrombophlebitis of central nervous system venous sinuses
thromboembolic	CTV3	F0530Y00Et	Thrombophlebitis of cavernous sinus
thromboembolic	CTV3	F0531Y00Eo	Thrombophlebitis of superior longitudinal venous sinus
thromboembolic	CTV3	F05z.Y00El	Phlebitis or thrombophlebitis of central nervous system venous sinus NOS
thromboembolic	CTV3	XE0UmY20DV	Pulmonary embolism
thromboembolic	CTV3	XE0UmY20DX	Pulmonary embolus
thromboembolic	CTV3	G4010Yacwm	Postoperative pulmonary embolus
thromboembolic	CTV3	XaOYVYar49	Recurrent pulmonary embolism
thromboembolic	CTV3	G676.YadUY	Non-pyogenic venous sinus thrombosis
thromboembolic	CTV3	G6760YadUZ	Cerebral infarction due to cerebral venous thrombosis, non-pyogenic
thromboembolic	CTV3	Xa6YtYaTdM	Cerebral vein thrombosis
thromboembolic	CTV3	G7424Y20Ff	Embolism and thrombosis of the femoral artery
thromboembolic	CTV3	G7425Y20Fg	Embolism and thrombosis of the popliteal artery
thromboembolic	CTV3	G7426Y20Fh	Embolism and thrombosis of the anterior tibial artery
thromboembolic	CTV3	G7427Y20Fi	Embolism and thrombosis of the dorsalis pedis artery
thromboembolic	CTV3	G7429Y20Fk	Embolism and thrombosis of a leg artery NOS
thromboembolic	CTV3	G742zY20Fl	Peripheral arterial embolism and thrombosis NOS
thromboembolic	CTV3	G74y0Y20Fn	Embolism and/or thrombosis of the common iliac artery
thromboembolic	CTV3	G74y1Y20Fo	Embolism and/or thrombosis of the internal iliac artery
thromboembolic	CTV3	G74y2Y20Fp	Embolism and/or thrombosis of the external iliac artery
thromboembolic	CTV3	G74y3Y20Fq	Embolism and thrombosis of the iliac artery unspecified
thromboembolic	CTV3	XE0VYY20L7	Deep vein phlebitis and thrombophlebitis of the leg
thromboembolic	CTV3	Xa9BsY20Kh	Deep vein thrombosis
thromboembolic	CTV3	Xa9BsYMGVj	DVT - Deep vein thrombosis
thromboembolic	CTV3	G8016Y20LG	Thrombophlebitis of the femoral vein
thromboembolic	CTV3	G8017Y20LM	Thrombophlebitis of the popliteal vein
thromboembolic	CTV3	G8018Y20LN	Thrombophlebitis of the anterior tibial vein
thromboembolic	CTV3	G8019Y20LO	Thrombophlebitis of the dorsalis pedis vein
thromboembolic	CTV3	G801AY20LP	Thrombophlebitis of the posterior tibial vein
thromboembolic	CTV3	G801BY20LC	Deep vein thrombophlebitis of the leg unspecified
thromboembolic	CTV3	XaIIoYakhK	Deep vein thrombosis of leg related to air travel
thromboembolic	CTV3	Xa9BsY20L6	Deep vein thrombosis of lower limb
thromboembolic	CTV3	XaJxoYan76	Deep vein thrombosis of leg related to intravenous drug use
thromboembolic	CTV3	XaQIVYasrn	Deep vein thrombosis of peroneal vein
thromboembolic	CTV3	XaZ43YavIN	Recurrent deep vein thrombosis
thromboembolic	CTV3	G801zY20LD	Deep vein phlebitis and thrombophlebitis of the leg NOS
thromboembolic	CTV3	Xa07GYa15U	Phlebitis and/or thrombophlebitis of iliac vein
thromboembolic	CTV3	G80y4YM0mN	Thrombophlebitis of the common iliac vein
thromboembolic	CTV3	G80y5YM0mO	Thrombophlebitis of the internal iliac vein
thromboembolic	CTV3	G80y6YM0mP	Thrombophlebitis of the external iliac vein
thromboembolic	CTV3	G80y7YM0mQ	Thrombophlebitis of the iliac vein unspecified
thromboembolic	CTV3	G80y8YM0mR	Phlebitis and thrombophlebitis of the iliac vein NOS
thromboembolic	CTV3	G81..Y20Kp	Portal vein thrombosis
thromboembolic	CTV3	XE0VaY20Kv	Budd-Chiari syndrome
thromboembolic	CTV3	G820.Y20Kt	Hepatic vein thrombosis
thromboembolic	CTV3	G822.Y20K5	Embolism and thrombosis of the vena cava
thromboembolic	CTV3	Xa1oUYa3VV	Thrombosis of inferior vena cava
thromboembolic	CTV3	G823.Y20K6	Embolism and thrombosis of the renal vein
thromboembolic	CTV3	Xa6YrYaTdK	Axillary vein thrombosis
thromboembolic	CTV3	XaZhtYavio	Thrombosis of subclavian vein
thromboembolic	CTV3	Xaa2KYavvy	Thrombosis of internal jugular vein
thromboembolic	CTV3	Xaa2LYavvz	Thrombosis of external jugular vein
thromboembolic	CTV3	Gyu80YMAIQ	[X]Phlebitis and thrombophlebitis of other deep vessels of lower extremities
thromboembolic	CTV3	J4202Y20Ky	Superior mesenteric vein thrombosis
thromboembolic	CTV3	J4202Y20Kz	Deep venous thrombosis of the superior mesenteric vein
thromboembolic	CTV3	SP122Yacwn	Postoperative deep vein thrombosis
thromboembolic	CTV3	XaBMcYaagN	[V] Personal history deep vein thrombosis
thromboembolic	CTV3	XaBMcYaahJ	[V] Personal history DVT- deep vein thrombosis
thromboembolic	CTV3	XaBMdYaagO	[V] Personal history of pulmonary embolism
thromboembolic	medcodeid	216205019	Deep vein thrombosis of leg related to air travel
thromboembolic	medcodeid	251693011	H/O: pulmonary embolus
thromboembolic	medcodeid	271392011	Trendelenburg pulmonary embolectomy
thromboembolic	medcodeid	271509013	Open embolectomy of bifurcation of aorta
thromboembolic	medcodeid	272032018	Open thrombectomy of femoral artery
thromboembolic	medcodeid	272055015	Percutaneous transluminal embolectomy of femoral artery
thromboembolic	medcodeid	272056019	Percutaneous transluminal embolectomy of popliteal artery
thromboembolic	medcodeid	296931015	Phlebitis and thrombophlebitis of intracranial sinuses
thromboembolic	medcodeid	296938014	Thrombosis of superior longitudinal sinus
thromboembolic	medcodeid	300541017	Embolism and thrombosis of the anterior tibial artery
thromboembolic	medcodeid	300676013	Thrombophlebitis of the posterior tibial vein
thromboembolic	medcodeid	300691010	Thrombophlebitis of the common iliac vein
thromboembolic	medcodeid	300695018	Thrombophlebitis of the external iliac vein
thromboembolic	medcodeid	300710016	Embolism and thrombosis of the vena cava
thromboembolic	medcodeid	394332017	Open embolectomy of iliac artery
thromboembolic	medcodeid	437622013	Axillary vein thrombosis
thromboembolic	medcodeid	1221072019	Embolism of central nervous system venous sinus
thromboembolic	medcodeid	2534187010	Deep vein thrombosis of leg related to intravenous drug use
thromboembolic	medcodeid	632111000000118	Recurrent pulmonary embolism
thromboembolic	medcodeid	2144741000000111	Recurrent deep vein thrombosis
thromboembolic	medcodeid	2234371000000119	Thrombosis of internal jugular vein
thromboembolic	medcodeid	2234411000000115	Thrombosis of external jugular vein
thromboembolic	medcodeid	64466019	Hepatic vein thrombosis
thromboembolic	medcodeid	296940016	Thrombosis of central nervous system venous sinus NOS
thromboembolic	medcodeid	300696017	Thrombophlebitis of the iliac vein unspecified
thromboembolic	medcodeid	451479013	[V] Personal history of pulmonary embolism
thromboembolic	medcodeid	100691000006118	Thrombosis cavernous sinus
thromboembolic	medcodeid	100701000006118	Thrombosis lateral sinus
thromboembolic	medcodeid	100821000006116	Thrombus of the superior mesenteric veins
thromboembolic	medcodeid	193601000006115	Pulmonary embolus
thromboembolic	medcodeid	216571000006116	Post operative deep vein thrombosis
thromboembolic	medcodeid	231561000006110	Phlebitis or thrombophlebitis of CNS venous sinus NOS
thromboembolic	medcodeid	527221000006115	Budd - Chiari syndrome (hepatic vein thrombosis)
thromboembolic	medcodeid	1059641000000112	Deep vein thrombosis - enhanced services administration
thromboembolic	medcodeid	1716271000006111	DVT stage 2 service level - enhanced services administration
thromboembolic	medcodeid	300677016	Deep vein thrombophlebitis of the leg unspecified
thromboembolic	medcodeid	451478017	[V] Personal history deep vein thrombosis
thromboembolic	medcodeid	1227369013	[V] Personal history DVT- deep vein thrombosis
thromboembolic	medcodeid	300697014	Phlebitis and thrombophlebitis of the iliac vein NOS
thromboembolic	medcodeid	2795114019	Thrombosis of subclavian vein
thromboembolic	medcodeid	300539018	Embolism and thrombosis of the femoral artery
thromboembolic	medcodeid	300542012	Embolism and thrombosis of the dorsalis pedis artery
thromboembolic	medcodeid	300711017	Embolism and thrombosis of the renal vein
thromboembolic	medcodeid	272034017	Open thrombectomy of popliteal artery
thromboembolic	medcodeid	272035016	Open embolectomy popliteal artery
thromboembolic	medcodeid	30273012	Portal vein thrombosis
thromboembolic	medcodeid	98484016	Pulmonary embolism
thromboembolic	medcodeid	251689017	H/O: Deep Vein Thrombosis
thromboembolic	medcodeid	232951000006114	Percutaneous transluminal embolectomy of pulmonary artery
thromboembolic	medcodeid	261021000006119	Open embolectomy of pulmonary artery
thromboembolic	medcodeid	216591000006115	Post operative pulmonary embolus
thromboembolic	medcodeid	100721000006111	Thrombosis of central nervous system venous sinuses
thromboembolic	medcodeid	300681016	Deep vein phlebitis and thrombophlebitis of the leg NOS
thromboembolic	medcodeid	2247661000000111	On deep vein thrombosis care pathway
thromboembolic	medcodeid	1235913017	Cerebral vein thrombosis
thromboembolic	medcodeid	395801015	Deep vein phlebitis and thrombophlebitis of the leg
thromboembolic	medcodeid	412645018	Phlebitis and/or thrombophlebitis of iliac vein
thromboembolic	medcodeid	296939018	Thrombosis transverse sinus
thromboembolic	medcodeid	271901019	Percutaneous transluminal embolectomy of iliac artery
thromboembolic	medcodeid	586241000006116	Nonpyogenic venous sinus thrombosis
thromboembolic	medcodeid	1119161000000115	Deep vein thrombosis of peroneal vein
thromboembolic	medcodeid	1741651000006115	DVT enhanced services administration stage 1 service level
thromboembolic	medcodeid	300554012	Embolism and/or thrombosis of the internal iliac artery
thromboembolic	medcodeid	2162148012	DVT - Deep vein thrombosis
thromboembolic	medcodeid	300547018	Embolism and thrombosis of a leg artery NOS
thromboembolic	medcodeid	300550015	Peripheral arterial embolism and thrombosis NOS
thromboembolic	medcodeid	2675439010	Pulmonary thromboendarterectomy
thromboembolic	medcodeid	419640012	Thrombosis of inferior vena cava
thromboembolic	medcodeid	296932010	Embolism cavernous sinus
thromboembolic	medcodeid	296947018	Thrombophlebitis of central nervous system venous sinuses
thromboembolic	medcodeid	296948011	Thrombophlebitis of cavernous sinus
thromboembolic	medcodeid	300553018	Embolism and/or thrombosis of the common iliac artery
thromboembolic	medcodeid	300672010	Thrombophlebitis of the femoral vein
thromboembolic	medcodeid	300674011	Thrombophlebitis of the anterior tibial vein
thromboembolic	medcodeid	218551000000118	Deep vein thrombosis, leg
thromboembolic	medcodeid	542251000006112	Cereb infarct due cerebral venous thrombosis, nonpyogenic
thromboembolic	medcodeid	1715681000006116	DVT stage 3 service level - enhanced services administration
thromboembolic	medcodeid	300555013	Embolism and/or thrombosis of the external iliac artery
thromboembolic	medcodeid	420621000006111	[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites
thromboembolic	medcodeid	2162422011	Deep vein thrombosis of lower limb
thromboembolic	medcodeid	411214011	Open embolectomy of common iliac artery
thromboembolic	medcodeid	272031013	Open embolectomy of femoral artery
thromboembolic	medcodeid	272033011	Open femoral embolectomy
thromboembolic	medcodeid	296933017	Embolism superior longitudinal sinus
thromboembolic	medcodeid	296935012	Embolism transverse sinus
thromboembolic	medcodeid	296949015	Thrombophlebitis of superior longitudinal venous sinus
thromboembolic	medcodeid	300540016	Embolism and thrombosis of the popliteal artery
thromboembolic	medcodeid	300673017	Thrombophlebitis of the popliteal vein
thromboembolic	medcodeid	300692015	Thrombophlebitis of the internal iliac vein
thromboembolic	medcodeid	1715671000006119	DVT stage 1 service level - enhanced services administration
thromboembolic	medcodeid	2162149016	Deep vein thrombosis
thromboembolic	medcodeid	300675012	Thrombophlebitis of the dorsalis pedis vein
thromboembolic	medcodeid	300556014	Embolism and thrombosis of the iliac artery unspecified
thromboembolic	SNOMEDCT	134399007	Deep vein thrombosis of leg related to air travel
thromboembolic	SNOMEDCT	161512007	H/O: pulmonary embolus
thromboembolic	SNOMEDCT	175262009	Trendelenburg pulmonary embolectomy
thromboembolic	SNOMEDCT	175348000	Open embolectomy of bifurcation of aorta
thromboembolic	SNOMEDCT	175704008	Open thrombectomy of femoral artery
thromboembolic	SNOMEDCT	175717006	Percutaneous transluminal embolectomy of femoral artery
thromboembolic	SNOMEDCT	175718001	Percutaneous transluminal embolectomy of popliteal artery
thromboembolic	SNOMEDCT	192753009	Phlebitis and thrombophlebitis of intracranial sinuses
thromboembolic	SNOMEDCT	192760003	Thrombosis of superior longitudinal sinus
thromboembolic	SNOMEDCT	195325004	Embolism and thrombosis of the anterior tibial artery
thromboembolic	SNOMEDCT	195414009	Thrombophlebitis of the posterior tibial vein
thromboembolic	SNOMEDCT	195425000	Thrombophlebitis of the common iliac vein
thromboembolic	SNOMEDCT	195427008	Thrombophlebitis of the external iliac vein
thromboembolic	SNOMEDCT	195437003	Embolism and thrombosis of the vena cava
thromboembolic	SNOMEDCT	265521000	Open embolectomy of iliac artery
thromboembolic	SNOMEDCT	297156001	Axillary vein thrombosis
thromboembolic	SNOMEDCT	14246007	Embolism of central nervous system venous sinus
thromboembolic	SNOMEDCT	413956008	Deep vein thrombosis of leg related to intravenous drug use
thromboembolic	SNOMEDCT	438773007	Recurrent pulmonary embolism
thromboembolic	SNOMEDCT	710167004	Recurrent deep vein thrombosis
thromboembolic	SNOMEDCT	864191000000104	Thrombosis of internal jugular vein
thromboembolic	SNOMEDCT	864211000000100	Thrombosis of external jugular vein
thromboembolic	SNOMEDCT	82385007	Hepatic vein thrombosis
thromboembolic	SNOMEDCT	192759008	Thrombosis of central nervous system venous sinus NOS
thromboembolic	SNOMEDCT	42861008	Thrombophlebitis of the iliac vein unspecified
thromboembolic	SNOMEDCT	161512007	[V] Personal history of pulmonary embolism
thromboembolic	SNOMEDCT	89980009	Thrombosis cavernous sinus
thromboembolic	SNOMEDCT	21258007	Thrombosis lateral sinus
thromboembolic	SNOMEDCT	197001004	Thrombus of the superior mesenteric veins
thromboembolic	SNOMEDCT	59282003	Pulmonary embolus
thromboembolic	SNOMEDCT	213220000	Post operative deep vein thrombosis
thromboembolic	SNOMEDCT	192753009	Phlebitis or thrombophlebitis of CNS venous sinus NOS
thromboembolic	SNOMEDCT	82385007	Budd - Chiari syndrome (hepatic vein thrombosis)
thromboembolic	SNOMEDCT	492161000000109	Deep vein thrombosis - enhanced services administration
thromboembolic	SNOMEDCT	503451000000100	DVT stage 2 service level - enhanced services administration
thromboembolic	SNOMEDCT	40198004	Deep vein thrombophlebitis of the leg unspecified
thromboembolic	SNOMEDCT	161508001	[V] Personal history deep vein thrombosis
thromboembolic	SNOMEDCT	161508001	[V] Personal history DVT- deep vein thrombosis
thromboembolic	SNOMEDCT	276494008	Phlebitis and thrombophlebitis of the iliac vein NOS
thromboembolic	SNOMEDCT	438647008	Thrombosis of subclavian vein
thromboembolic	SNOMEDCT	195323006	Embolism and thrombosis of the femoral artery
thromboembolic	SNOMEDCT	195326003	Embolism and thrombosis of the dorsalis pedis artery
thromboembolic	SNOMEDCT	195438008	Embolism and thrombosis of the renal vein
thromboembolic	SNOMEDCT	175705009	Open thrombectomy of popliteal artery
thromboembolic	SNOMEDCT	175705009	Open embolectomy popliteal artery
thromboembolic	SNOMEDCT	17920008	Portal vein thrombosis
thromboembolic	SNOMEDCT	59282003	Pulmonary embolism
thromboembolic	SNOMEDCT	161508001	H/O: Deep Vein Thrombosis
thromboembolic	SNOMEDCT	175268008	Percutaneous transluminal embolectomy of pulmonary artery
thromboembolic	SNOMEDCT	175262009	Open embolectomy of pulmonary artery
thromboembolic	SNOMEDCT	194883006	Post operative pulmonary embolus
thromboembolic	SNOMEDCT	192759008	Thrombosis of central nervous system venous sinuses
thromboembolic	SNOMEDCT	266267005	Deep vein phlebitis and thrombophlebitis of the leg NOS
thromboembolic	SNOMEDCT	869611000000104	On deep vein thrombosis care pathway
thromboembolic	SNOMEDCT	95455008	Cerebral vein thrombosis
thromboembolic	SNOMEDCT	266267005	Deep vein phlebitis and thrombophlebitis of the leg
thromboembolic	SNOMEDCT	276494008	Phlebitis and/or thrombophlebitis of iliac vein
thromboembolic	SNOMEDCT	192761004	Thrombosis transverse sinus
thromboembolic	SNOMEDCT	175613000	Percutaneous transluminal embolectomy of iliac artery
thromboembolic	SNOMEDCT	195229008	Nonpyogenic venous sinus thrombosis
thromboembolic	SNOMEDCT	443210003	Deep vein thrombosis of peroneal vein
thromboembolic	SNOMEDCT	503421000000105	DVT enhanced services administration stage 1 service level
thromboembolic	SNOMEDCT	734298005	Embolism and/or thrombosis of the internal iliac artery
thromboembolic	SNOMEDCT	128053003	DVT - Deep vein thrombosis
thromboembolic	SNOMEDCT	195318006	Embolism and thrombosis of a leg artery NOS
thromboembolic	SNOMEDCT	195318006	Peripheral arterial embolism and thrombosis NOS
thromboembolic	SNOMEDCT	426900002	Pulmonary thromboendarterectomy
thromboembolic	SNOMEDCT	281595001	Thrombosis of inferior vena cava
thromboembolic	SNOMEDCT	192754003	Embolism cavernous sinus
thromboembolic	SNOMEDCT	192769002	Thrombophlebitis of central nervous system venous sinuses
thromboembolic	SNOMEDCT	192770001	Thrombophlebitis of cavernous sinus
thromboembolic	SNOMEDCT	195335005	Embolism and/or thrombosis of the common iliac artery
thromboembolic	SNOMEDCT	195410000	Thrombophlebitis of the femoral vein
thromboembolic	SNOMEDCT	195412008	Thrombophlebitis of the anterior tibial vein
thromboembolic	SNOMEDCT	266267005	Deep vein thrombosis, leg
thromboembolic	SNOMEDCT	195230003	Cereb infarct due cerebral venous thrombosis, nonpyogenic
thromboembolic	SNOMEDCT	503481000000106	DVT stage 3 service level - enhanced services administration
thromboembolic	SNOMEDCT	734299002	Embolism and/or thrombosis of the external iliac artery
thromboembolic	SNOMEDCT	195394007	[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites
thromboembolic	SNOMEDCT	404223003	Deep vein thrombosis of lower limb
thromboembolic	SNOMEDCT	275254000	Open embolectomy of common iliac artery
thromboembolic	SNOMEDCT	175704008	Open embolectomy of femoral artery
