condition	vocab_id	code	description
RA	SNOMEDCT	193180002	Polyneuropathy in rheumatoid arthritis
RA	SNOMEDCT	201764007	Rheumatoid arthritis of cervical spine
RA	SNOMEDCT	201767000	Rheumatoid arthritis of sternoclavicular joint
RA	SNOMEDCT	201768005	Rheumatoid arthritis of acromioclavicular joint
RA	SNOMEDCT	201769002	Rheumatoid arthritis of elbow
RA	SNOMEDCT	201771002	Rheumatoid arthritis of wrist
RA	SNOMEDCT	201780002	Rheumatoid arthritis of subtalar joint
RA	SNOMEDCT	201781003	Rheumatoid arthritis of talonavicular joint
RA	SNOMEDCT	201791009	Flare of rheumatoid arthritis
RA	SNOMEDCT	33719002	Rheumatoid nodule
RA	SNOMEDCT	398726004	Rheumatoid lung disease
RA	SNOMEDCT	231041000000107	Delivery of rehabilitation for rheumatoid arthritis
RA	SNOMEDCT	882401000000106	Rheumatoid arthritis monitoring invitation first letter
RA	SNOMEDCT	882461000000105	Rheumatoid arthritis monitoring verbal invitation
RA	SNOMEDCT	10713006	Fibrosing alveolitis associated with rheumatoid arthritis
RA	SNOMEDCT	239791005	[X]Other seropositive rheumatoid arthritis
RA	SNOMEDCT	69896004	[X]Other specified rheumatoid arthritis
RA	SNOMEDCT	239791005	[X]Seropositive rheumatoid arthritis, unspecified
RA	SNOMEDCT	201770001	Rheumatoid arthritis of distal radio-ulnar joint
RA	SNOMEDCT	201784006	Rheumatoid arthritis of lesser MTP joint
RA	SNOMEDCT	201772009	Rheumatoid arthritis of MCP joint
RA	SNOMEDCT	398726004	Rheumatoid lung
RA	SNOMEDCT	69896004	Rheumatoid arthritis and other inflammatory polyarthropathy
RA	SNOMEDCT	201783000	Rheumatoid arthritis of 1st MTP joint
RA	SNOMEDCT	239920006	Adult Still's Disease
RA	SNOMEDCT	239920006	Adult-onset Still's disease
RA	SNOMEDCT	9631008	Other rheumatoid arthritis of spine
RA	SNOMEDCT	429192004	Rheumatoid arthritis of other tarsal joint
RA	SNOMEDCT	239793008	Other rheumatoid arthropathy + visceral/systemic involvement
RA	SNOMEDCT	308143008	Seropositive errosive rheumatoid arthritis
RA	SNOMEDCT	201774005	Rheumatoid arthritis of DIP joint of finger
RA	SNOMEDCT	201773004	Rheumatoid arthritis of PIP joint of finger
RA	SNOMEDCT	201778008	Rheumatoid arthritis of tibio-fibular joint
RA	SNOMEDCT	882321000000105	Rheumatoid arthritis monitoring invitation
RA	SNOMEDCT	882481000000101	Rheumatoid arthritis monitoring telephone invitation
RA	SNOMEDCT	201766009	Rheumatoid arthritis of shoulder
RA	SNOMEDCT	201775006	Rheumatoid arthritis of hip
RA	SNOMEDCT	201777003	Rheumatoid arthritis of knee
RA	SNOMEDCT	275902004	Rheumatoid arthrit. monitoring
RA	SNOMEDCT	23060008	Swan-neck finger deformity
RA	SNOMEDCT	239791005	Seropositive rheumatoid arthritis, unspecified
RA	SNOMEDCT	201776007	Rheumatoid arthritis of sacro-iliac joint
RA	SNOMEDCT	239793008	Rheumatoid arthropathy + visceral/systemic involvement NOS
RA	SNOMEDCT	398640008	Caplan's syndrome
RA	SNOMEDCT	882421000000102	Rheumatoid arthritis monitoring invitation second letter
RA	SNOMEDCT	195136004	Rheumatoid myocarditis
RA	SNOMEDCT	239793008	[X]Rheumatoid arthritis+involvement/other organs or systems
RA	SNOMEDCT	882441000000109	Rheumatoid arthritis monitoring invitation third letter
RA	SNOMEDCT	287006005	Rheumatoid arthritis - multiple joint
RA	SNOMEDCT	201779000	Rheumatoid arthritis of ankle
RA	SNOMEDCT	164454008	O/E - ulnar deviation
RA	SNOMEDCT	164454008	O/E - hands - ulnar deviation
RA	SNOMEDCT	28880005	Rheumatoid carditis
RA	SNOMEDCT	201785007	Rheumatoid arthritis of IP joint of toe
RA	SNOMEDCT	400054000	Rheumatoid vasculitis
RA	SNOMEDCT	239792003	Seronegative rheumatoid arthritis
RA	SNOMEDCT	193250002	Myopathy due to rheumatoid arthritis
RA	SNOMEDCT	69896004	Rheumatoid arthritis
RA	SNOMEDCT	84017003	Rheumatoid bursitis
RA	Read2_5digit	14G1.	H/O: rheumatoid arthritis
RA	Read2_5digit	2G25.	O/E - hands - ulnar deviation
RA	Read2_5digit	2G27.	O/E-hands-rheumatoid spindling
RA	Read2_5digit	7P203	Delivery of rehabilitation for rheumatoid arthritis
RA	Read2_5digit	9mM..	Rheumatoid arthritis monitoring invitation
RA	Read2_5digit	9mM0.	Rheumatoid arthritis monitoring invitation first letter
RA	Read2_5digit	9mM1.	Rheumatoid arthritis monitoring invitation second letter
RA	Read2_5digit	9mM2.	Rheumatoid arthritis monitoring invitation third letter
RA	Read2_5digit	9mM3.	Rheumatoid arthritis monitoring verbal invitation
RA	Read2_5digit	9mM4.	Rheumatoid arthritis monitoring telephone invitation
RA	Read2_5digit	F3712	Polyneuropathy in rheumatoid arthritis
RA	Read2_5digit	F3964	Myopathy due to rheumatoid arthritis
RA	Read2_5digit	G5y8.	Rheumatoid myocarditis
RA	Read2_5digit	G5yA.	Rheumatoid carditis
RA	Read2_5digit	H570.	Rheumatoid lung
RA	Read2_5digit	N005.	Adult Still's Disease
RA	Read2_5digit	N040.	Rheumatoid arthritis
RA	Read2_5digit	N0400	Rheumatoid arthritis of cervical spine
RA	Read2_5digit	N0401	Other rheumatoid arthritis of spine
RA	Read2_5digit	N0402	Rheumatoid arthritis of shoulder
RA	Read2_5digit	N0403	Rheumatoid arthritis of sternoclavicular joint
RA	Read2_5digit	N0404	Rheumatoid arthritis of acromioclavicular joint
RA	Read2_5digit	N0405	Rheumatoid arthritis of elbow
RA	Read2_5digit	N0406	Rheumatoid arthritis of distal radio-ulnar joint
RA	Read2_5digit	N0407	Rheumatoid arthritis of wrist
RA	Read2_5digit	N0408	Rheumatoid arthritis of metacarpophalangeal joint
RA	Read2_5digit	N0409	Rheumatoid arthritis of proximal interphalangeal joint of finger
RA	Read2_5digit	N040A	Rheumatoid arthritis of distal interphalangeal joint of finger
RA	Read2_5digit	N040B	Rheumatoid arthritis of hip
RA	Read2_5digit	N040C	Rheumatoid arthritis of sacro-iliac joint
RA	Read2_5digit	N040D	Rheumatoid arthritis of knee
RA	Read2_5digit	N040E	Rheumatoid arthritis of tibio-fibular joint
RA	Read2_5digit	N040F	Rheumatoid arthritis of ankle
RA	Read2_5digit	N040G	Rheumatoid arthritis of subtalar joint
RA	Read2_5digit	N040H	Rheumatoid arthritis of talonavicular joint
RA	Read2_5digit	N040J	Rheumatoid arthritis of other tarsal joint
RA	Read2_5digit	N040K	Rheumatoid arthritis of 1st metatarsophalangeal joint
RA	Read2_5digit	N040L	Rheumatoid arthritis of lesser metatarsophalangeal joint
RA	Read2_5digit	N040M	Rheumatoid arthritis of interphalangeal joint of toe
RA	Read2_5digit	N040N	Rheumatoid vasculitis
RA	Read2_5digit	N040P	Seronegative rheumatoid arthritis
RA	Read2_5digit	N040Q	Rheumatoid bursitis
RA	Read2_5digit	N040R	Rheumatoid nodule
RA	Read2_5digit	N040S	Rheumatoid arthritis - multiple joint
RA	Read2_5digit	N040T	Flare of rheumatoid arthritis
RA	Read2_5digit	N041.	Felty's syndrome
RA	Read2_5digit	N042.	Other rheumatoid arthropathy with visceral or systemic involvement
RA	Read2_5digit	N0421	Rheumatoid lung disease
RA	Read2_5digit	N0422	Rheumatoid nodule
RA	Read2_5digit	N042z	Rheumatoid arthropathy with visceral or systemic involvement NOS
RA	Read2_5digit	N047.	Seropositive errosive rheumatoid arthritis
RA	Read2_5digit	N04X.	Seropositive rheumatoid arthritis, unspecified
RA	Read2_5digit	N04y0	Rheumatoid lung
RA	Read2_5digit	N04y2	Adult-onset Still's disease
RA	Read2_5digit	N3622	Swan-neck finger deformity
RA	Read2_5digit	Nyu10	[X]Rheumatoid arthritis with involvement of other organs or systems
RA	Read2_5digit	Nyu11	[X]Other seropositive rheumatoid arthritis
RA	Read2_5digit	Nyu12	[X]Other specified rheumatoid arthritis
RA	Read2_5digit	Nyu1G	[X]Seropositive rheumatoid arthritis, unspecified
RA	CTV3_5digit	14G1.	H/O: rheumatoid arthritis
RA	CTV3_5digit	2G25.	O/E - hands - ulnar deviation
RA	CTV3_5digit	2G27.	O/E-hands-rheumatoid spindling
RA	CTV3_5digit	XM1XV	Rheumatoid arthritis monitoring
RA	CTV3_5digit	XaLsj	Delivery of rehabilitation for rheumatoid arthritis
RA	CTV3_5digit	XaaWW	Rheumatoid arthritis monitoring invitation
RA	CTV3_5digit	XaaWt	Rheumatoid arthritis monitoring invitation first letter
RA	CTV3_5digit	XaaWu	Rheumatoid arthritis monitoring invitation second letter
RA	CTV3_5digit	XaaWv	Rheumatoid arthritis monitoring invitation third letter
RA	CTV3_5digit	XaaWw	Rheumatoid arthritis monitoring verbal invitation
RA	CTV3_5digit	XaaWx	Rheumatoid arthritis monitoring telephone invitation
RA	CTV3_5digit	F3712	Polyneuropathy in rheumatoid arthritis
RA	CTV3_5digit	F3964	Myopathy due to rheumatoid arthritis
RA	CTV3_5digit	G5y8.	Rheumatoid myocarditis
RA	CTV3_5digit	G5yA.	Rheumatoid carditis
RA	CTV3_5digit	N0421	Rheumatoid lung
RA	CTV3_5digit	X705I	Adult onset Still's disease
RA	CTV3_5digit	XE1DU	Rheumatoid arthritis and other inflammatory polyarthropathies
RA	CTV3_5digit	N040.	Rheumatoid arthritis
RA	CTV3_5digit	N0400	Rheumatoid arthritis of cervical spine
RA	CTV3_5digit	N0401	Other rheumatoid arthritis of spine
RA	CTV3_5digit	N0402	Rheumatoid arthritis of shoulder
RA	CTV3_5digit	N0403	Rheumatoid arthritis of sternoclavicular joint
RA	CTV3_5digit	N0404	Rheumatoid arthritis of acromioclavicular joint
RA	CTV3_5digit	N0405	Rheumatoid arthritis of elbow
RA	CTV3_5digit	N0406	Rheumatoid arthritis of distal radioulnar joint
RA	CTV3_5digit	N0407	Rheumatoid arthritis of wrist
RA	CTV3_5digit	N0408	Rheumatoid arthritis of metacarpophalangeal joint
RA	CTV3_5digit	N0409	Rheumatoid arthritis of proximal interphalangeal joint of finger
RA	CTV3_5digit	N040A	Rheumatoid arthritis of distal interphalangeal joint of finger
RA	CTV3_5digit	N040B	Rheumatoid arthritis of hip
RA	CTV3_5digit	N040C	Rheumatoid arthritis of sacroiliac joint
RA	CTV3_5digit	N040D	Rheumatoid arthritis of knee
RA	CTV3_5digit	N040E	Rheumatoid arthritis of tibiofibular joint
RA	CTV3_5digit	N040F	Rheumatoid arthritis of ankle
RA	CTV3_5digit	N040G	Rheumatoid arthritis of subtalar joint
RA	CTV3_5digit	N040H	Rheumatoid arthritis of talonavicular joint
RA	CTV3_5digit	N040J	Rheumatoid arthritis of other tarsal joint
RA	CTV3_5digit	N040K	Rheumatoid arthritis of 1st metatarsophalangeal joint
RA	CTV3_5digit	N040L	Rheumatoid arthritis of lesser metatarsophalangeal joint
RA	CTV3_5digit	N040M	Rheumatoid arthritis of interphalangeal joint of toe
RA	CTV3_5digit	X701l	Rheumatoid vasculitis
RA	CTV3_5digit	X701i	Seronegative rheumatoid arthritis
RA	CTV3_5digit	N040Q	Rheumatoid bursitis
RA	CTV3_5digit	N0422	Rheumatoid nodule
RA	CTV3_5digit	Xa3gL	Rheumatoid arthritis - multiple joint
RA	CTV3_5digit	N040T	Flare of rheumatoid arthritis
RA	CTV3_5digit	N041.	Felty's syndrome
RA	CTV3_5digit	N042.	Other rheumatoid arthropathy with visceral or systemic involvement
RA	CTV3_5digit	N042z	Rheumatoid arthropathy with visceral or systemic involvement NOS
RA	CTV3_5digit	XaBMO	Seropositive errosive rheumatoid arthritis
RA	CTV3_5digit	Nyu1G	[X]Seropositive rheumatoid arthritis, unspecified
RA	CTV3_5digit	X103Y	Rheumatoid pneumoconiosis
RA	CTV3_5digit	X701k	Fibrosing alveolitis associated with rheumatoid arthritis
RA	CTV3_5digit	N3622	Swan-neck deformity of finger
RA	CTV3_5digit	Nyu10	[X]Rheumatoid arthritis with involvement of other organs or systems
RA	CTV3_5digit	Nyu11	[X]Other seropositive rheumatoid arthritis
RA	CTV3_5digit	Nyu12	[X]Other specified rheumatoid arthritis
